16394,0.00394925332524
88649,0.00363339682377
100111,0.00339152543746
29415,0.00336973961411
52177,0.00263802053516
48330,0.00234412749996
100884,0.00229386333479
36332,0.00215911093324
45897,0.00213743109085
70991,0.00203096789613
19812,0.00196723136028
147,0.00193422691944
49031,0.00193311185013
15408,0.0019018549776
84365,0.00188908682194
39968,0.0017891016658
101946,0.00178156386507
67528,0.00175204784126
15991,0.00167986030883
100668,0.00164348105251
64395,0.00164100207713
56885,0.00157319255442
35374,0.00156661123401
1933,0.00156431724179
43978,0.00155969944055
66388,0.00151734248722
80924,0.00150422568001
32282,0.001503432249
59979,0.00148696512789
85755,0.00147267262317
47150,0.00145596117616
41461,0.00144611951562
62346,0.00143545951255
45748,0.00142760745907
35089,0.00140376445823
13913,0.00138530784359
81597,0.00137976057863
71214,0.00137849676349
37786,0.00137121109789
64027,0.00136019790111
2300,0.00132323173858
788,0.0013216901259
33328,0.0013168886855
84229,0.00130686924227
41911,0.00130533358337
9985,0.00130496677767
107361,0.0013036010314
71822,0.00128962737061
14386,0.00128842266239
23849,0.00127091928788
87453,0.00126512000898
51985,0.00125902814167
89391,0.00125508555949
66011,0.00123908826213
4911,0.00123834248797
10949,0.00123002675941
40523,0.0012264038616
81173,0.00122195984479
62713,0.00121884749665
95023,0.00121176314598
39593,0.00120468993481
27624,0.00119359612877
50698,0.00118692656942
44568,0.00118212496269
97582,0.00117928487074
1423,0.00116952399948
93594,0.00115962201178
107636,0.00115895243927
44712,0.00115708678754
43502,0.00115012899797
18588,0.0011384525079
12205,0.00113116786238
1263,0.00113092228901
107171,0.0011146089751
83903,0.00110499051257
41072,0.00108941167
82887,0.00107726753736
8445,0.00107282578622
73128,0.00107073428761
51017,0.00107000268969
31503,0.00106821470894
86875,0.00106709836644
11367,0.00106245537516
11996,0.00106176026745
52355,0.0010518504202
104003,0.00104846126916
94089,0.00103488059516
99379,0.0010342771351
82630,0.00103419750591
60064,0.0010320650217
11690,0.00102988150811
98048,0.00102629132743
36829,0.00102479353523
60349,0.00100613786471
1557,0.00100109320418
64555,0.00100032299312
84469,0.000995850342694
70307,0.000989331988314
74019,0.00098388747927
53624,0.000983327001537
101198,0.000979383551018
60597,0.000972963851623
48054,0.000972607325953
87302,0.000966837527843
17308,0.000962826676181
88706,0.0009593980074
62149,0.000951868492913
69602,0.000947403485091
3646,0.000941030842837
98636,0.000939023744615
87652,0.000928746398808
103884,0.00092787949828
28459,0.000920510645593
53806,0.000920238355677
44278,0.00091901280131
103185,0.000915431915978
74577,0.000914554377953
8095,0.000911548062591
75626,0.000911107004165
31994,0.000910957669366
46766,0.000910749585787
21503,0.000909076476791
55826,0.000907298864904
70497,0.000902621934019
44166,0.000898229018767
69062,0.000894820420446
30669,0.000890170627314
9145,0.000883169131296
27143,0.000875278445343
96991,0.000873724910106
12417,0.000873716428922
69717,0.000872019204755
12299,0.000867856962731
68360,0.000867346567979
