155,0.0117194334094
55,0.00994790566584
1051,0.00824850062882
855,0.00815868160425
641,0.00812408185087
1153,0.00712596985619
963,0.00699408829989
729,0.00688887354399
1245,0.00583718652071
798,0.00562668606259
323,0.00556435836611
1112,0.0055376007922
1461,0.00468602193786
1306,0.00457325979574
1463,0.00446061232848
1179,0.00441521662128
1041,0.00437473996155
1437,0.0042089133983
535,0.00406922988925
990,0.00393676371063
180,0.00363743688506
642,0.00359722369612
756,0.00351186038738
301,0.00347761386764
1067,0.00343465034717
514,0.00338264765403
1086,0.00336337716639
297,0.0033161615137
1479,0.00307819186896
1159,0.0030478678824
1270,0.00302974297684
1293,0.00298844469132
878,0.00296854208121
1101,0.00288422049704
741,0.00287635735856
1317,0.0028568582287
493,0.00277483891474
434,0.00271483520612
170,0.00265055892736
547,0.00260532625803
1209,0.00258299710241
1055,0.00252679573297
623,0.00250893646383
150,0.00248884617559
210,0.00248846145229
233,0.00247306614925
1330,0.00245429875223
826,0.00239175347293
72,0.00235995908124
1122,0.00235264690972
405,0.00234475633479
687,0.0023388976799
644,0.00231150807497
483,0.00230337331324
1429,0.00224331152692
979,0.0022347800403
810,0.00223266651525
363,0.00220029932069
23,0.00219228447276
1000,0.00215966278487
564,0.00214923166869
996,0.00212152848731
154,0.00207184761652
664,0.002033256656
563,0.00203264084571
726,0.00202472790016
119,0.00201131187388
490,0.0020091657231
754,0.00195222195295
27,0.00193413898939
1478,0.00193253230211
1232,0.00192850414382
885,0.00191508300149
99,0.0018994014744
892,0.00185737906035
189,0.00184119420788
396,0.00181306432407
172,0.00178947148849
919,0.00175356666264
1223,0.00174002065091
35,0.00173551887047
677,0.0017157736129
394,0.00171384302157
941,0.00170879570214
441,0.00170789974547
1164,0.00170712923835
453,0.00165986724379
431,0.00163920963371
675,0.00163170653049
609,0.00162702687009
1048,0.00161397107389
762,0.00160229846993
936,0.00159888237192
1260,0.00159583923703
1063,0.00159181836475
1045,0.00157899606391
944,0.0015607407078
85,0.00154937266538
650,0.00152276551709
767,0.00151944817732
480,0.00150990936345
1172,0.00149976604006
1250,0.001495754683
591,0.00148847437933
144,0.00146583276971
1455,0.00145291529879
114,0.00145111115352
89,0.00144498592317
640,0.00142908420106
65,0.00142847477696
248,0.00140718740507
786,0.00140162455999
1008,0.001393674876
967,0.00136364583304
75,0.0013498987302
980,0.00134211625455
818,0.00130709631158
669,0.00129762293111
